TITLE A	TITLE B	SIMILARITY 
"Smartphone Asus Zenfone Zoom S ZE553KL 64GB Android 6 Tela 5,5"" 4GB RAM Câmera Dual 12+12MP - Prata"	"Smartphone Asus Zenfone 3 Zoom ZE553KL Prata 64GB, Tela 5.5"", Dual Chip, Câmera 13MP, 4G, Android 6.0, Processador Octa-Core e RAM de 4GB"	[[0.75055535]]
"Smartphone ZTE Blade A510 Dual Chip Android 6.0 Tela 5"" Quad Core 8GB Câmera 4G Wi-Fi 13MP - Cinza"	"Smartphone Positivo Quattro X435 Preto com Dual Chip, Tela 5"", Android 5.1, Câmera 5MP, 4G, Wi-Fi, Bluetooth e Processador Quad Core 1.0GHz"	[[0.73029674]]
"Smartphone Asus Zenfone 3 Dual Chip Android 6 Tela 5.2"" 32GB 4G Câmera 16MP - Dourado"	Smartphone ASUS Zenfone 3 Max ZC553KL Cinza com 32GB, Tela de 5.5, Dual Chip, Android 6.0, 4G, Câmera 16MP, Processador Octa-Core e 3GB de RAM	[[0.72231512]]
"Smartphone Asus Zenfone 3 Dual Chip Android 6 Tela 5.2"" 32GB 4G Câmera 16MP - Dourado"	Smartphone ASUS Zenfone 3 Zoom ZE553KL Prata com 32GB, Tela 5.5, Dual Chip, Android 6.0, 4G, Câmera Dual 12MP, Processador Octa-Core e 3GB de RAM	[[0.70710678]]
Iphone 6 Apple 64gb Dourado Seminovo	Iphone X 64gb Apple Lacrado	[[0.75]]
Iphone 6 Apple 64gb Dourado Seminovo	Apple Iphone 6 64gb Rfb Lacrado! Oferta Imperdível! Confira!	[[0.75]]
Usado: Iphone 6 Plus Apple 16gb Prata	Smartphone Apple Iphone 5c 16gb Original Apple	[[0.70710678]]
Usado: Iphone 6 Plus Apple 16gb Prata	Iphone 6 Plus 16gb Novo Lacrado Original Apple 6 Mês Garanti	[[0.75592895]]
Iphone 6 Apple 64gb Prata Seminovo	Iphone X 64gb Apple Lacrado	[[0.75]]
Iphone 6 Apple 64gb Prata Seminovo	Apple Iphone 6 64gb Rfb Lacrado! Oferta Imperdível! Confira!	[[0.75]]
Usado: Iphone Se Apple 64gb Prata	Iphone X 64gb Apple Lacrado	[[0.75]]
Usado: Iphone Se Apple 64gb Prata	Apple Iphone 6 64gb Rfb Lacrado! Oferta Imperdível! Confira!	[[0.75]]
Usado: Iphone 8 Apple 64gb Vermelho	Iphone Apple 8 64gb Plus Debloq S/juros Leia An�ncio	[[0.70710678]]
Usado: Iphone 8 Apple 64gb Vermelho	Iphone 6 64gb Apple Original 4g 4'7 Rfb Desb A Vista R$1.499	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Vermelho	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	[[0.70710678]]
Usado: Iphone 8 Apple 64gb Vermelho	Apple Iphone 8 64gb (lacrado Original) - Red (vermelho)	[[0.70710678]]
Usado: Iphone 8 Apple 64gb Vermelho	Iphone 6 Plus 64gb Tela 5'5 12mp 4k Touchid Apple Rfb Desbl.	[[0.70710678]]
Usado: Iphone 8 Apple 64gb Vermelho	Apple Iphone 8 Plus 64gb Anatel	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Vermelho	Iphone 8 Apple Plus Com 64gb Dourado	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Vermelho	Apple Iphone 8 64gb - Lacrado - Anatel	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Vermelho	Apple Iphone X 64gb Preto Anatel Lacrado	[[0.77459667]]
Usado: Iphone 8 Apple 64gb Vermelho	Apple Iphone X 64gb Preto Anatel Lacrado	[[0.77459667]]
"Smartphone Motorola Moto M 32GB/4GB Lte Dual Sim Tela 5.5"" Camera 16MP+8MP - Dourado"	Smartphone Motorola Moto G5s Xt1794 Dual Sim 32gb 5.2 16mp	[[0.71443451]]
Usado: Motorola Moto Z3 Play 64gb Indigo Excelente - Trocafone	Smartphone Motorola Moto Z3 Play 64gb Indigo Lacrado	[[0.75]]
Usado: Motorola Moto Z3 Play 64gb Indigo Excelente - Trocafone	Smartphone Motorola Moto Z3 Play Power Pack Dtv 64gb Indigo	[[0.70710678]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Prata"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.73246702]]
Usado: Motorola Moto G6 Plus 64gb Indigo Excelente - Trocafone	Smartphone Motorola Moto G6 Plus 64gb Indigo Xt1926/i	[[0.75]]
Usado: Motorola Moto G6 Plus 64gb Indigo Excelente - Trocafone	Smartphone Motorola Moto G6 Plus 64gb 4gb Octacore - Indigo	[[0.70710678]]
Usado: Motorola Moto G6 Plus 64gb Indigo Excelente - Trocafone	Smartphone Motorola Moto G6 Plus 64gb 4gb Octacore - Indigo	[[0.70710678]]
"Smartphone Motorola Moto Z2 Play Gamepad  Edition Dual Chip Android 7.0 Tela 5.5"" Octa-Core 64GB Wi-Fi 4G Câmera 12MP - Platinum"	"Smartphone Motorola Moto Z2 Play Power Edition Ouro 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.76277007]]
"Smartphone Motorola Moto Z2 Play Gamepad  Edition Dual Chip Android 7.0 Tela 5.5"" Octa-Core 64GB Wi-Fi 4G Câmera 12MP - Platinum"	"Smartphone Motorola Moto Z2 Play Sound Edition Ouro 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.78072006]]
"Smartphone Motorola Moto Z2 Play Gamepad  Edition Dual Chip Android 7.0 Tela 5.5"" Octa-Core 64GB Wi-Fi 4G Câmera 12MP - Platinum"	"Smartphone Motorola Moto Z2 Play XT1710 Platinum com 64GB, Tela de 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.71554175]]
"Smartphone Motorola Moto Z2 Play Gamepad  Edition Dual Chip Android 7.0 Tela 5.5"" Octa-Core 64GB Wi-Fi 4G Câmera 12MP - Platinum"	"Smartphone Motorola Moto Z2 Play 360 Câmera Edition Topázio 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.76063883]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone  Samsung Galaxy S5 Duos SM-G900 Preto com Dual Chip,Tela 5.1"", Android 4.4, 4G, Câmera 16MP e Processador Quad Core 2.5GHz"	[[0.70295949]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Samsung Galaxy A5 4G Duos A500M/DS Dourado com Dual Chip, Tela 5"", Android 4.4, Câm.13MP e Processador Quad Core 1.2GHz"	[[0.70295949]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Motorola Moto E4 XT1763 Ouro Rose com 16GB, Tela 5"", Dual Chip, Android 7.1, 4G, Câmera 8MP, Processador Quad-Core e 2GB de RAM"	[[0.73367398]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Motorola Moto E4 XT1763 Titanium com 16GB, Tela 5"", Dual Chip, Android 7.1, 4G, Câmera 8MP, Processador Quad-Core e 2GB de RAM"	[[0.75093926]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Motorola Moto E4 Plus Titanium 16GB, Tela 5.5"", Dual Chip, Android 7.1, Bateria 5.000 mAh, Câmera 13MP, Processador Quad-Core e 2GB de RAM"	[[0.71754731]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Motorola Moto E4 Plus Ouro 16GB, Tela 5.5"", Dual Chip, Android 7.1, Bateria 5.000 mAh, Câmera 13MP, Processador Quad-Core e 2GB de RAM"	[[0.71754731]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Motorola Moto E4 XT1763 Azul Safira com 16GB, Tela 5"", Dual Chip, Android 7.1, 4G, Câmera 8MP, Processador Quad-Core e 2GB de RAM"	[[0.75093926]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Samsung Galaxy J7 Neo Dourado com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	[[0.73367398]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Samsung Galaxy J7 Neo Preto com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	[[0.73367398]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	Smartphone Samsung Galaxy On7 G600FY 4G, Dual, Tela de 5.5 Polegadas, 16GB, Câmera de 13MP e Android 5.1	[[0.74560114]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Asus Zenfone 4 Max ZC554KL Preto com 16GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Quad Core e 2GB RAM"	[[0.70087664]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Asus Zenfone 4 Max ZC554KL Rosa com 16GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Quad Core e 2GB RAM"	[[0.70087664]]
"Smartphone Samsung Galaxy J4 16gb, Tela 5.5"", Dual Chip, 4g, Câmera 13mp, Android 8.0, Processador Quad Core E Ram De 2gb - Dourado"	"Smartphone Motorola Moto E4 XT1763 Rose com 16GB, Tela 5"", Dual Chip, Android 7.1, 4G, Câmera 8MP, Processador Quad-Core e 2GB de RAM"	[[0.75093926]]
"Smartphone Samsung Galaxy A6+ Dual Chip Android 8.0 Tela 6"" Octa-Core 1.8GHz 64GB 4G Câmera 16MP F1.7 + 5MP F1.9 (Dual Cam) - Prata"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.74194083]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Ametista"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.73246702]]
Usado: Samsung Galaxy S7 Edge 32gb Preto	Samsung G935 Galaxy S7 Edge 32gb Preto 4g Original I Vitrine	[[0.79056942]]
Usado: Samsung Galaxy S7 Edge 32gb Preto	Galaxy S7 Edge 32gb Original Samsung G935f De Vitrine	[[0.79056942]]
"Smartphone Samsung Galaxy S8 Dual Chip Android 7.0 Tela 5.8"" Octa-Core 2.3GHz 64GB 4G Câmera 12MP - Prata"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.76376262]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.78772636]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.78679579]]
"Smartphone Samsung Galaxy S8 Dual Chip Android 7.0 Tela 5.8"" Octa-Core 2.3GHz 64GB 4G Câmera 12MP - Ametista"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.76376262]]
"Smartphone Samsung Galaxy A6+ Dual Chip Android 8.0 Tela 6"" Octa-Core 1.8GHz 64GB 4G Câmera 16MP F1.7 + 5MP F1.9 (Dual Cam) - Dourado"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.74194083]]
Seminovo: Samsung Galaxy S9 128gb Azul Usado	Samsung Galaxy S9+	[[0.70710678]]
"Smartphone Samsung Galaxy S8 Dual Chip Android 7.0 Tela 5.8"" Octa-Core 2.3GHz 64GB 4G Câmera 12MP - Ametista"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.76376262]]
Seminovo: Samsung Galaxy S9 128gb Azul Usado	Samsung Galaxy S9+	[[0.70710678]]
"Smartphone Samsung Galaxy A6+ Dual Chip Android 8.0 Tela 6"" Octa-Core 1.8GHz 64GB 4G Câmera 16MP F1.7 + 5MP F1.9 (Dual Cam) - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.74194083]]
"Smartphone LG K10 Novo Dual Chip Android 7.0 Tela 5,3"" 32GB 4G 13MP - Titânio"	"Smartphone LG K10 Novo M250DS Titânio com 32GB, Dual Chip, Tela de 5.3"" HD, 4G, Android 7.0, Câmera 13MP e Processador Octa Core de 1.5 GHz"	[[0.70710678]]
"Smartphone Motorola Moto G 5s Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Snapdragon 625 32GB 4G 13MP Câmera Dupla - Azul Topázio"	"Smartphone Motorola Moto G5s Plus XT1802 Azul Topázio 32GB, Tela 5.5"", Dual Chip, TV Digital, Android 7.1, Câmera Traseira Dupla 13MP e 3GB RAM"	[[0.73367398]]
"Smartphone Samsung Galaxy A6+ Dual Chip Android 8.0 Tela 6"" Octa-Core 1.8GHz 64GB 4G Câmera 16MP F1.7 + 5MP F1.9 (Dual Cam) - Dourado"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.74194083]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" Octa-Core 2.3 GHz 64GB Câmera 12MP - Preto"	[[0.78772636]]
"Smartphone Samsung Galaxy S8+ Dual Chip Android 7.0 Tela 6.2"" 128GB 4G Câmera 12MP - Preto"	"Smartphone Samsung Galaxy S9+ Dual Chip Android 8.0 Tela 6.2"" Octa-Core 2.8GHz 128GB 4G Câmera 12MP Dual Cam - Ultravioleta"	[[0.78679579]]
Usado: Samsung Galaxy S7 Edge 32gb Dourado	Samsung G935 Galaxy S7 Edge 32gb Preto 4g Original I Vitrine	[[0.79056942]]
Usado: Samsung Galaxy S7 Edge 32gb Dourado	Galaxy S7 Edge 32gb Original Samsung G935f De Vitrine	[[0.79056942]]
iPhone 6s Plus 128GB Cinza Espacial Desbloqueado iOS 9 4G 12MP - Apple	Iphone 7 128gb 4g 4'7 12mp 4k Touchid Apple Rfb Desbloqueado	[[0.77459667]]
Seminovo: Samsung Galaxy S9 Plus 128gb Azul Usado	Samsung Galaxy S9+ Plus 128gb Preto - Lacrado Nacional	[[0.71428571]]
"Smartphone Asus Zenfone 3 Max Dual Chip Android 6 Tela 5.2"" 16GB 4G Câmera 13MP - Dourado"	Smartphone Asus Zenfone 2 ZE551ML, 4G Android 5.0 Intel Quad Core 2.3GHz 16GB Câmera 13MP Tela 5.5, Dourado	[[0.76923077]]
"Smartphone Asus Zenfone 3 Max Dual Chip Android 6 Tela 5.2"" 16GB 4G Câmera 13MP - Dourado"	"Smartphone Asus Zenfone 4 Max ZC554KL Preto com 16GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Quad Core e 2GB RAM"	[[0.72627304]]
"Smartphone Asus Zenfone 3 Max Dual Chip Android 6 Tela 5.2"" 16GB 4G Câmera 13MP - Dourado"	"Smartphone Asus Zenfone 4 Max ZC554KL Gold com 16GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Quad Core e 2GB RAM"	[[0.70957488]]
"Smartphone Asus Zenfone 3 Max Dual Chip Android 6 Tela 5.2"" 16GB 4G Câmera 13MP - Dourado"	"Smartphone Asus Zenfone 4 Max ZC554KL Rosa com 16GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Quad Core e 2GB RAM"	[[0.72627304]]
Usado: Galaxy J7 Prime Dual Samsung G610m/ds 32gb Dourado	Smartphone Samsung Galaxy J7 Prime 2 Dourado 32gb Dual Chip	[[0.75]]
Usado: Iphone 6s Plus Apple 64gb Dourado	Iphone Apple 8 64gb Plus Debloq S/juros Leia An�ncio	[[0.73029674]]
Usado: Iphone 6s Plus Apple 64gb Dourado	Smartphone Apple Iphone 8 Plus 64gb Tela 5,5	[[0.73029674]]
Usado: Iphone 6s Plus Apple 64gb Dourado	Iphone 6 Plus 64gb Tela 5'5 12mp 4k Touchid Apple Rfb Desbl.	[[0.73029674]]
Usado: Iphone 6s Plus Apple 64gb Dourado	Apple Iphone 8 Plus 64gb Anatel	[[0.8]]
Usado: Iphone 6s Plus Apple 64gb Dourado	Iphone 8 Apple Plus Com 64gb Dourado	[[0.8]]
"Smartphone Motorola Moto C Xt1754 5.0"" 16gb 5mp+2mp Dourado"	Smartphone Moto C Xt1758 16gb Tela 5 5mp/2mp 100%original	[[0.72168784]]
Smartphone Motorola Moto E5 Plus 32GB Dual 6.0 Preto	Smartphone Motorola Moto G5s Plus 32gb Mem 3gb Ram Dual	[[0.71713717]]
Usado: Samsung Galaxy A5 2016 Dourado	Samsung A510 Galaxy A5 2016 Anatel Nf 16gb Dourado I Vitrine	[[0.70710678]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Prata"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.75377836]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Prata"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74316054]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Prata"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74316054]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Prata"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.74316054]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Prata"	"Smartphone Samsung Galaxy J7 Neo Dourado com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	[[0.70352647]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Prata"	"Smartphone Samsung Galaxy J7 Neo Preto com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	[[0.70352647]]
"Smartphone Samsung Galaxy J6 32GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G Câmera 13MP com TV - Prata"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.74316054]]
"Smartphone Motorola Moto G4 Dual Chip Android 6.0 Tela 5.5"" 16GB Câmera 13MP - Preto"	Smartphone Motorola Moto C Plus Android 7.0 16gb Dual Chip	[[0.71443451]]
"Smartphone Samsung Galaxy J4 32GB Dual Chip Android 8.0 Tela 5.5"" Quad-Core 1.4GHz 4G Câmera 13MP - Prata"	"Smartphone  Samsung Galaxy S5 Duos SM-G900 Preto com Dual Chip,Tela 5.1"", Android 4.4, 4G, Câmera 16MP e Processador Quad Core 2.5GHz"	[[0.70710678]]
"Smartphone Samsung Galaxy J4 32GB Dual Chip Android 8.0 Tela 5.5"" Quad-Core 1.4GHz 4G Câmera 13MP - Prata"	"Smartphone Samsung Galaxy A5 4G Duos A500M/DS Dourado com Dual Chip, Tela 5"", Android 4.4, Câm.13MP e Processador Quad Core 1.2GHz"	[[0.70710678]]
"Smartphone Samsung Galaxy J4 32GB Dual Chip Android 8.0 Tela 5.5"" Quad-Core 1.4GHz 4G Câmera 13MP - Prata"	"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Dourado"	[[0.74560114]]
"Smartphone Zenfone Asus Max M2 32GB Dual Chip Android Oreo Tela 5.5"" Qualcomm Snapdragon Octa Core 4G Câmera dupla 13MP+8MP - Vermelh"	"Smartphone Asus Zenfone 4 Max ZC554KL Rosa com 32GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 3GB RAM"	[[0.71428571]]
"Smartphone Zenfone Asus Max M2 32GB Dual Chip Android Oreo Tela 5.5"" Qualcomm Snapdragon Octa Core 4G Câmera dupla 13MP+8MP - Vermelh"	"Smartphone Asus Zenfone 4 Max ZC554KL Preto com 32GB, Tela 5.5"", Dual Chip, Câmera Traseira Dupla, 4G, Android 7.0, Processador Octa Core e 3GB RAM"	[[0.71428571]]
"Smartphone Mirage 81S Dual Chip Android 5.0 Tela 5.5"" Quad-Core 16GB 4G Câmera 13MP - Dourado"	Smartphone Asus Zenfone 2 ZE551ML, 4G Android 5.0 Intel Quad Core 2.3GHz 16GB Câmera 13MP Tela 5.5, Dourado	[[0.76923077]]
"Smartphone Mirage 81S Dual Chip Android 5.0 Tela 5.5"" Quad-Core 16GB 4G Câmera 13MP - Dourado"	"Smartphone Motorola Moto E5 XT1944 Ouro com 16GB, Tela 5.7"", Dual Chip, Android 8.0, 4G, Câmera 13MP, Processador Quad-Core e 2GB de RAM"	[[0.72627304]]
"Smartphone Mirage 81S Dual Chip Android 5.0 Tela 5.5"" Quad-Core 16GB 4G Câmera 13MP - Dourado"	"Smartphone Motorola Moto E5 XT1944 Platinum com 16GB, Tela 5.7"", Dual Chip, Android 8.0, 4G, Câmera 13MP, Processador Quad-Core e 2GB de RAM"	[[0.72627304]]
"Smartphone Samsung Galaxy J7 Prime Dual Chip Android Tela 5.5"" 32GB 4G Câmera 13MP - Dourado"	Smartphone Samsung Galaxy J7 Prime 2 Dourado 32gb Dual Chip	[[0.75592895]]
"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy A7 4G Duos SM-A700FD Branco com Dual Chip, Tela 5.5"", 4G, Android 4.4, Câmera 13MP e Processador Octa Core"	[[0.73367398]]
"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72333935]]
"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Ametista com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72333935]]
"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Preto com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core"	[[0.72333935]]
"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy J7 Neo Dourado com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	[[0.73367398]]
"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy J7 Neo Preto com 16GB, Tela 5.5"", Câmera 13MP, TV Digital HD, Dual Chip, Android, 7.0, Processador Octa Core e 2GB RAM"	[[0.73367398]]
"Smartphone Samsung Galaxy J7 Prime 2 Dual Chip Android 7.1 Tela 5.5"" Octa-Core 1.6GHz 32GB 4G Câmera 13MP com TV - Preto"	"Smartphone Samsung Galaxy S8 Plus Dual Chip Prata com 64GB, Tela 6.2"", Android 7.0, 4G, Câmera 12MP e Octa-Core - CLARO"	[[0.72333935]]
Usado: Samsung Galaxy S7 Edge 32gb Rosa	Samsung G935 Galaxy S7 Edge 32gb Preto 4g Original I Vitrine	[[0.79056942]]
Usado: Samsung Galaxy S7 Edge 32gb Rosa	Galaxy S7 Edge 32gb Original Samsung G935f De Vitrine	[[0.79056942]]
"Smartphone Motorola Moto G7 Power 64GB Dual Chip Android Pie 9.0 Tela 6,2"" 1.8 GHz Octa-Core 4G Câmera 12MP - Lilás"	"Smartphone Motorola Moto Z2 Play Power Edition Ouro 64GB, Tela 5.5"", Dual Chip, Câmera 12MP, Android 7.1, Processador Octa-Core e 4GB de RAM"	[[0.70352647]]
